name,memory_mib,cpu_milli,gpu_milli,gpu_spec,qos,time,from,offload,to,start,end,run,complete_cpu,complete_size_cpu,complete_gpu,complete_size_gpu,off_start,off_end,offload_success,complete_offload
openb-pod-3773,2048,594000.0,190.08,-1,2,233,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6335,30517,632000.0,37.13,2,2,233,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4184,48128,153216.0,134.4,-1,1,233,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8019,77824,136800.0,120.0,2,1,233,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2448,77824,289527.0,24.330000000000002,-1,1,233,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6529,41560,283509.0,28.9,-1,1,233,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0788,48128,137028.0,120.2,-1,1,233,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4589,57344,722500.0,0.0,-1,1,233,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6587,125952,435551.2,26.558000000000003,-1,1,233,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5480,41560,412020.0,42.0,-1,1,233,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0581,48128,524400.0,46.0,-1,1,233,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6306,47104,119318.16,47.094,1,1,234,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6531,51200,353595.0,0.0,-1,1,234,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0590,30517,536000.0,30.82,-1,2,234,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4993,65536,230400.0,144.0,2,1,234,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5861,5600,245572.32,63.1071,-1,2,234,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8052,47104,134679.48,73.515,-1,1,234,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1715,57344,717500.0,0.0,-1,1,234,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7909,49152,273460.0,24.2,-1,1,234,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3563,48128,889200.0,78.0,-1,1,234,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5297,58368,136320.0,96.0,2,1,234,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7653,49152,575170.0,50.9,1,1,234,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4435,22888,103604.0,82.8832,-1,2,234,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1933,57344,148656.0,0.0,-1,1,234,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3772,48128,852720.0,74.8,0,1,234,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7337,16384,982080.0,122.75999999999999,0,1,234,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6882,47104,110744.4,60.45,-1,1,234,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4275,32768,206560.0,129.1,2,1,234,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5319,58368,164436.0,115.8,2,1,234,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2215,57344,117500.0,0.0,-1,1,234,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6214,47104,141014.536,55.657399999999996,-1,1,235,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7071,47104,595400.0,23.5,2,1,235,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4002,57344,319875.0,0.0,-1,1,235,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5233,58368,795200.0,56.0,1,1,235,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7952,49152,470080.0,41.6,-1,1,235,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4488,48128,600780.0,52.7,2,1,235,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6123,22888,205600.0,118.22,2,2,235,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0027,2048,310530.0,99.36959999999999,0,2,235,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1913,58368,329543.0,20.990000000000002,-1,1,235,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6769,51200,133826.0,0.0,-1,1,235,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2509,58368,341004.0,21.72,-1,1,235,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2652,51200,729036.0,0.0,-1,1,235,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0297,47104,784737.2,30.973000000000003,2,1,235,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2113,57344,437500.0,0.0,-1,1,235,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3477,32768,307360.0,38.42,0,1,235,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6987,57344,698750.0,0.0,-1,1,235,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4798,49152,341260.0,30.2,-1,1,235,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0166,30517,472000.0,27.73,-1,2,235,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6496,30517,142400.0,83.66,-1,2,235,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4499,48128,720480.0,63.2,-1,1,235,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3204,31250,234960.0,58.739999999999995,2,1,235,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3716,47104,893100.0,48.75,-1,1,235,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1559,51200,546854.0,0.0,-1,1,235,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4679,49152,119441.0,105.7,0,1,235,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3544,47104,120270.8,101.0,-1,2,235,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1884,51200,201278.0,0.0,-1,1,235,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4212,30517,328000.0,19.27,-1,2,236,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7889,49152,195490.0,173.0,-1,1,236,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3665,64512,104877.048,56.06,-1,1,236,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2804,48128,159600.0,140.0,0,1,236,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0060,30517,103456.0,0.0,-1,2,236,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2783,32768,471360.0,58.92,2,1,236,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5344,49152,117520.0,104.0,2,1,236,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3798,48128,434340.0,38.1,2,1,236,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6387,49152,676870.0,59.9,-1,1,236,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0417,57344,150750.0,0.0,-1,1,236,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0203,30517,824000.0,0.0,-1,2,236,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2754,24576,439080.0,36.589999999999996,2,3,236,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1310,58368,357960.0,22.8,2,1,236,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6765,49152,836200.0,74.0,-1,1,236,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0487,32768,234480.0,29.310000000000002,-1,1,236,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5469,47104,110744.4,60.45,1,1,236,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5961,62500,103040.0,0.0,-1,1,236,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5479,30517,162320.0,0.0,-1,2,236,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6378,51200,612920.0,0.0,-1,1,236,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6012,30517,441600.0,25.944,-1,2,237,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4647,49152,147917.0,130.9,-1,1,237,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2308,48128,137814.6,120.89000000000001,1,1,237,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7574,49152,219220.0,194.0,1,1,237,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1921,37888,216734.0,191.8,-1,1,237,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6494,30517,472000.0,27.73,1,2,237,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6800,49152,572800.0,0.0,-1,2,237,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0569,16384,384080.0,48.010000000000005,2,1,237,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2679,30517,375160.0,30.012800000000006,-1,2,237,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4601,52224,109228.0,116.2,-1,1,237,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5471,30517,904000.0,53.11,-1,2,237,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5323,49152,227469.0,20.130000000000003,-1,1,237,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7624,49152,368380.0,32.6,0,1,237,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7080,47104,703762.8,27.776999999999997,2,1,237,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6262,49152,576000.0,0.0,-1,2,237,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4999,49152,441600.0,0.0,-1,2,237,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6763,49152,856540.0,75.8,1,1,237,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3905,51200,160160.0,0.0,-1,1,237,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2782,48128,139536.0,122.4,0,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3697,48128,345648.0,30.32,-1,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5371,49152,181930.0,161.0,1,1,238,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2555,48128,128352.6,112.59,1,1,238,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3192,51200,208054.0,0.0,-1,1,238,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7001,64512,200175.6,107.0,-1,1,238,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7203,77824,141018.0,123.7,-1,1,238,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2910,49152,467200.0,0.0,-1,2,238,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4687,49152,229390.0,20.3,2,1,238,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2721,15258,257080.0,20.566399999999998,-1,2,238,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7847,49152,294930.0,26.1,0,1,238,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6052,47104,121699.76000000001,102.2,2,2,238,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1744,32768,670720.0,83.84,1,1,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1922,48128,212496.0,186.4,-1,1,239,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7865,49152,228260.0,20.2,0,1,239,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5589,41560,578790.0,59.0,-1,1,239,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5366,58368,961340.0,67.7,0,1,239,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5002,49152,711900.0,63.0,-1,1,239,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1602,30517,816000.0,32.64,0,2,239,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1321,30517,124968.0,0.0,-1,2,239,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2438,24576,160320.0,40.08,1,1,239,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0175,15258,695520.0,38.2536,-1,2,239,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5656,41560,180994.5,184.5,0,1,239,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0411,57344,516250.0,0.0,-1,1,239,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3648,15258,196800.0,157.44,-1,2,239,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4776,15258,149600.0,86.02,-1,2,239,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7085,64512,132826.8,71.0,-1,1,239,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0270,24576,439080.0,36.589999999999996,-1,3,239,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8138,47104,181597.0,71.675,-1,1,239,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7473,47104,349976.12,138.13299999999998,2,1,239,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0659,24576,196120.0,49.03,1,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2026,51200,163350.0,0.0,-1,1,240,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3066,48128,294234.0,25.810000000000002,2,1,240,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3911,48128,163020.0,143.0,1,1,240,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8118,47104,130988.0,51.7,2,1,240,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8038,15258,190800.0,152.64,2,2,240,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0168,32768,162560.0,101.6,0,1,240,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0649,57344,156250.0,0.0,-1,1,240,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7646,49152,367363.0,32.510000000000005,2,1,240,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3477,32768,307360.0,38.42,1,1,240,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5343,57344,585000.0,0.0,-1,1,240,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0928,48128,172003.2,150.88,-1,1,240,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1148,15360,148296.0,123.58,-1,1,240,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5017,47104,750204.0,40.95,0,1,240,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2785,48128,217284.0,190.6,0,1,240,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5902,49152,198428.0,175.6,-1,1,240,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2921,32768,639600.0,53.3,-1,1,240,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4377,57344,820000.0,0.0,-1,1,240,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1624,48128,142842.0,125.3,2,1,240,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2049,30517,282960.0,0.0,-1,2,240,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4116,31250,685640.0,171.41,1,1,240,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5566,24576,185600.0,46.4,2,1,240,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4734,49152,992140.0,87.8,0,1,241,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0767,47104,108600.96,59.279999999999994,-1,1,241,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4945,49152,859930.0,76.1,2,1,241,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6066,49152,566400.0,0.0,-1,2,241,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6421,64512,243204.0,130.0,0,1,241,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2758,30517,800000.0,47.0,0,2,241,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4515,15258,279200.0,32.806,-1,2,241,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4902,31250,183280.0,45.82,2,1,241,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7654,49152,847500.0,75.0,-1,1,241,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4208,41560,843660.0,86.0,0,1,241,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4525,30000,220764.6,31.537799999999997,-1,3,241,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5523,15258,124720.0,99.776,0,2,241,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4754,24576,576000.0,48.0,1,3,241,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7515,47104,678756.0,57.0,0,2,241,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3922,15625,148000.0,0.0,-1,1,241,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2387,48128,558600.0,49.0,2,1,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4867,49152,256510.0,22.7,1,1,242,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7404,47104,113126.0,44.65,-1,1,242,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3042,77824,747320.0,62.8,1,1,242,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6783,64512,715393.92,38.239999999999995,-1,1,242,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2666,48128,625860.0,54.9,2,1,242,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3561,48128,147744.0,129.6,-1,1,242,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4060,15258,348000.0,27.84,-1,2,242,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7735,49152,960500.0,85.0,-1,1,242,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6813,41560,104967.0,107.0,1,1,242,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6514,30517,432000.0,25.38,2,2,242,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3510,47104,110744.4,43.71,1,1,242,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5841,48128,307230.0,26.95,-1,1,242,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3576,18432,218400.0,167.44,-1,1,242,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7223,47104,170284.4,67.21,2,1,243,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3343,24576,161760.0,40.44,-1,1,243,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1876,16384,331200.0,41.4,-1,3,243,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2784,58368,323891.0,20.630000000000003,-1,1,243,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4679,49152,119441.0,105.7,-1,1,243,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7772,49152,960500.0,85.0,-1,1,243,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2550,47104,162186.96000000002,136.2,2,2,243,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4240,47104,140395.32,117.9,2,2,243,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5272,49152,491550.0,43.5,-1,1,243,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8021,6144,342000.0,26.22,1,1,243,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2248,51200,316162.0,0.0,-1,1,243,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5031,47104,201126.12,109.785,1,1,243,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3699,48128,302556.0,26.54,2,1,243,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6774,64512,892371.6,47.7,0,1,243,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7459,31250,621600.0,155.4,-1,1,243,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2768,47104,919416.68,36.2887,2,1,243,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2974,77824,976990.0,82.1,2,1,243,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4599,15625,325600.0,40.7,2,1,243,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6868,22888,444640.0,53.3568,-1,2,244,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6849,49152,467200.0,0.0,-1,2,244,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5444,30517,817600.0,66.42999999999999,-1,2,244,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7237,47104,113126.0,44.65,-1,1,244,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7868,49152,734500.0,65.0,1,1,244,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1902,49152,572800.0,0.0,-1,2,244,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7515,47104,678756.0,57.0,-1,2,244,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0129,24576,114840.0,95.7,0,1,244,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7889,49152,195490.0,173.0,1,1,244,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4754,24576,576000.0,48.0,1,3,244,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0189,32768,288000.0,18.0,2,1,244,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7869,49152,107350.0,95.0,-1,1,244,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2714,12288,358800.0,27.508,-1,1,244,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2955,58368,312587.0,199.1,2,1,244,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1625,24576,160240.0,40.06,0,1,244,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2355,30517,784000.0,46.06,1,2,244,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4146,49152,483200.0,0.0,-1,2,244,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7650,49152,711900.0,63.0,2,1,244,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6331,15258,970800.0,38.832,-1,2,244,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6456,41560,491481.0,50.1,1,1,244,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3427,48128,305520.0,26.8,-1,1,244,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7312,47104,104790.4,57.2,2,1,245,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0329,64512,202046.4,108.0,1,1,245,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1055,16384,720000.0,60.0,-1,1,245,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5760,58368,765948.0,53.94,-1,1,245,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6495,90112,212212.0,137.8,-1,1,245,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0465,15258,146800.0,58.72,-1,2,245,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0897,12288,324000.0,24.84,1,1,245,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5079,49152,896090.0,79.3,-1,1,245,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6621,32768,182200.0,22.775,-1,1,245,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1906,48128,372780.0,32.7,-1,1,245,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3432,47104,253283.16,138.255,-1,1,245,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2068,15258,450400.0,73.19,-1,2,245,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7153,16384,646800.0,53.9,-1,1,245,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5987,49152,781960.0,69.2,2,1,245,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0120,41560,198162.0,20.2,2,1,245,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4128,48128,717630.0,62.95,2,1,245,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6766,51200,163856.0,0.0,-1,1,245,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4581,48128,912000.0,80.0,0,1,245,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8010,47104,161948.8,63.92,2,1,245,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2913,32768,376800.0,23.55,-1,1,245,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5259,22888,340800.0,40.896,-1,2,245,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3463,48128,169062.0,148.3,2,1,246,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6918,41560,608220.0,62.0,-1,1,246,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3372,51200,138930.0,0.0,-1,1,246,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5316,49152,255493.0,22.61,2,1,246,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6760,51200,401115.0,0.0,-1,1,246,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5003,22888,206200.0,164.95999999999998,-1,2,246,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4508,16384,135840.0,113.2,1,1,246,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4198,24576,672000.0,56.0,2,3,246,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0843,57344,473750.0,0.0,-1,1,246,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0768,48128,627000.0,55.0,-1,1,246,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5090,49152,848630.0,75.1,2,1,246,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5112,24576,168360.0,42.089999999999996,2,1,246,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5277,58368,230466.0,162.3,1,1,246,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2895,48128,991800.0,87.0,2,1,246,13,0,13,0,0,0,0,0,0,0,0,0,0,0
